"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_Symbol"
0.00991785324521596,-0.945095326210359,4.24128661296023,-0.222832223439558,0.823666087793557,1,"ARHGEF3-AS1"
0.0289125189596846,0,4.24178820167258,0,1,1,"SPATA12"
0.0015002936511856,-1.07913181625859,4.24175115878431,-0.254407148336317,0.799181029032701,1,"AC097358.2"
0.939547006209671,-0.303873332247996,0.891776390832,-0.340750591036046,0.73329134926433,1,"IL17RD"
0.488847414619046,-1.14315289372137,1.05084081042613,-1.08784592526227,0.276663131375666,1,"HESX1"
8.21625352782112,-0.504923830261952,0.463752674011602,-1.08877826168463,0.276251680034612,1,"APPL1"
0.460958123977629,-0.411534916903441,1.17603417589502,-0.349934487737352,0.726387863900725,1,"ASB14"
4.55796036211129,0.266677109878347,0.643498666183027,0.414417502152985,0.678568373305501,1,"DNAH12"
3.77035451402462,-0.579654524595084,0.753164417189719,-0.76962547800379,0.441522087236424,1,"PDE12"
12.5717764632891,-1.45420699829638,0.866207907177247,-1.67881981478936,0.0931871656528622,1,"ARF4"
0.805238049715531,-0.786959286381684,1.21412000130143,-0.648172573994444,0.516873338475124,1,"ARF4-AS1"
8.78706221803008,-0.247069206053147,0.388238148183083,-0.636385700914265,0.524525058502831,1,"DENND6A"
1.26341736075277,-0.271590295001718,0.873743001729253,-0.310835445278767,0.755925722066574,1,"DENND6A-AS1"
0.00280481664797096,-1.09413363369884,4.24172011697849,-0.257945739823641,0.796448783699198,1,"DENND6A-DT"
25.2219889090989,0.0572544263576814,0.316132682693211,0.181108849201914,0.856282138801645,1,"SLMAP"
9.00138121988567,-0.181013961353423,0.489560644600714,-0.369747779666925,0.711570427688459,1,"FLNB"
0,NA,NA,NA,NA,NA,"FLNB-AS1"
0,NA,NA,NA,NA,NA,"AC137936.1"
0.00715319683674892,-1.09413482393209,4.24172011588436,-0.25794602049173,0.79644856708597,1,"DNASE1L3"
6.77738103890249,-0.242535011960435,0.565812700475032,-0.428648935870145,0.668178727227877,1,"ABHD6"
1.64174283122172,-0.0627735842264844,0.878924483809549,-0.0714209074645445,0.94306277034778,1,"RPP14"
0,NA,NA,NA,NA,NA,"HTD2"
0.0106912552997068,-0.983190216143695,4.24155511354757,-0.231799467370676,0.816693770766945,1,"AC098479.1"
69.938971111503,-0.484802107721739,0.533008420417438,-0.909558065409275,0.363055622381143,1,"PXK"
2.89512364744197,-0.28810303134223,0.931871516441163,-0.309166045167366,0.757195221478005,1,"PDHB"
0.45031900232729,-0.443468512036232,1.10894160821044,-0.399902491486349,0.689228337127854,1,"AC135507.1"
0,NA,NA,NA,NA,NA,"AC116036.2"
3.08929052917769,-0.0546272010196526,0.613288391122493,-0.0890726154455154,0.929024200577388,1,"KCTD6"
0.829711145416034,-0.020251112262858,0.96076083239421,-0.0210782034196714,0.983183272183717,1,"ACOX2"
15.3377158903607,0.0281896301429541,0.535385363665724,0.0526529712167379,0.958008410543123,1,"FAM107A"
0.00548928349548727,-0.930092792884505,4.24131765889538,-0.219293358264219,0.826421535334195,1,"AC119424.1"
0.0650616086958347,-0.801586279755608,3.21210067830878,-0.249552040871165,0.802933791046712,1,"FAM3D-AS1"
0.0172430278618591,-1.10980015669679,4.24126833875356,-0.261667045811805,0.793578149136883,1,"FAM3D"
1.11037790912756,-0.93298579110808,0.96282074106661,-0.969012975431461,0.332538715272501,1,"C3orf67"
0.519571635062094,-0.832219776948314,1.04857445381088,-0.793667797192407,0.427388852156241,1,"C3orf67-AS1"
0.0583787921413201,-0.623973909655474,2.07025663008111,-0.301399305085682,0.763110024152844,1,"AC114400.1"
0,NA,NA,NA,NA,NA,"AC138057.1"
0.329564188360765,-0.0184626343333059,2.77469386182592,-0.00665393562414713,0.994690966673063,1,"AC126121.2"
158.491854871041,0.15451458042311,0.364638978428035,0.423746745587169,0.671750519939876,1,"FHIT"
26.5098402586193,-0.525228998918525,0.473716911559165,-1.10874023304301,0.267542260212047,1,"PTPRG"
1.21239292867398,-0.295461858416895,0.839508147233777,-0.351946385976666,0.724878470907994,1,"C3orf14"
0.00217121923755283,-0.976674772408832,4.24153627031729,-0.230264392466405,0.81788632790305,1,"FEZF2"
21.9286584456606,-0.885287459395423,0.627050747523918,-1.41182745238918,0.158000773137659,1,"CADPS"
0.0739670560129037,-1.0561593752931,2.17145484657188,-0.48638330056021,0.626695428336006,1,"LINC00698"
0.231684974230137,-1.08544370892305,1.42762121578749,-0.760316319847004,0.447065529056726,1,"SYNPR"
0.0128359640357834,-0.933272546532294,4.24125408703191,-0.220046365386567,0.825835045176132,1,"SYNPR-AS1"
0.0544934225663958,-1.19578760226458,2.81527355787916,-0.424750056319716,0.671018889294917,1,"SNTN"
0.0129360759858495,-1.07913470054596,4.24175115591133,-0.254407828484251,0.79918050363401,1,"C3orf49"
5.29637827946596,0.215372031984929,0.560775761451006,0.384060879214278,0.700933325912013,1,"THOC7"
0,NA,NA,NA,NA,NA,"THOC7-AS1"
2.28610672292308,0.712465247229642,0.666163950905298,1.0695043558893,0.2848424671353,1,"ATXN7"
0,NA,NA,NA,NA,NA,"ATXN7.1"
0.00217121923755283,-0.976674772408832,4.24153627031729,-0.230264392466405,0.81788632790305,1,"SCAANT1"
0.851414326402823,0.138627710272875,0.815283100285304,0.170036285830484,0.864981600180929,1,"PSMD6-AS2"
0.0455321364856433,-0.841548232075443,3.83432149367547,-0.219477744227639,0.826277914773901,1,"AC012557.1"
4.47770217498837,-0.11104087010525,0.896654444916881,-0.12383908955645,0.901442681030441,1,"PSMD6"
0.213058617669025,-0.665040633307552,1.41952163183728,-0.468496300719837,0.639429715809644,1,"PSMD6-AS1"
0.0130419458071026,-0.919790200220003,4.2410061006709,-0.216880187952217,0.828301717861507,1,"AC012557.2"
0.0587823270668121,-0.734921802156331,2.57995828983144,-0.284858016911718,0.775752921580884,1,"AC092040.1"
0.00785992815025964,-0.97667610439862,4.24153626830493,-0.230264706610404,0.817886083810064,1,"LINC00994"
32.8344591132881,0.024178495690466,0.314388715026629,0.0769063726998536,0.93869802788332,1,"PRICKLE2"
0,NA,NA,NA,NA,NA,"PRICKLE2-AS1"
0,NA,NA,NA,NA,NA,"PRICKLE2-AS2"
0.0283600766087022,-1.03963238465524,3.73756263212195,-0.278157849642511,0.780891189584824,1,"PRICKLE2-AS3"
0,NA,NA,NA,NA,NA,"AC096888.1"
17.0270956740379,-1.20925210309282,0.700330113078661,-1.72668871509313,0.0842235834475649,1,"ADAMTS9"
0.00917968530901855,-1.03284071595393,4.24145234049366,-0.243511097859871,0.807609488966907,1,"ADAMTS9-AS1"
41.5102185487114,0.273774674555342,0.525007322912796,0.521468296930433,0.602040585071559,1,"ADAMTS9-AS2"
0,NA,NA,NA,NA,NA,"LINC02040"
67.1127955210796,-0.660434177567759,0.29957802696882,-2.20454812474113,0.0274858193899078,1,"MAGI1"
0.0313008889257541,-0.999182176849966,3.57576042385136,-0.279432081127453,0.77991325401577,1,"MAGI1-AS1"
11.9794398574516,-0.164729619725044,0.386935162548978,-0.425729258204062,0.670305139789737,1,"SLC25A26"
56.4584376197646,0.0688932194629842,0.300550841808149,0.229223179174993,0.818695457776144,1,"LRIG1"
0.116262214325888,-0.775728118467447,1.53229955803689,-0.50625095752248,0.612680486466066,1,"KBTBD8"
0.00217121923755283,-0.976674772408832,4.24153627031729,-0.230264392466405,0.81788632790305,1,"AC114401.1"
19.6076591265332,0.0342318273169475,0.408797570631448,0.0837378442931337,0.933264867401943,1,"SUCLG2"
15.4040309797644,0.207644764510482,0.502783999413682,0.412990001178689,0.679613939472156,1,"SUCLG2-AS1"
4.36859543471186,-0.197099711247006,0.726900800173324,-0.271150769403485,0.786275075279733,1,"FAM19A1"
6.93981721088498,0.213347879824223,0.647479919299641,0.329505013923821,0.741774004800572,1,"FAM19A4"
3.91992497966916,-0.763240337628268,0.686464696897109,-1.11184208172422,0.266206054825021,1,"EOGT"
0.350736893949579,-0.81900698960263,1.26946622309459,-0.645158551447025,0.518824443386245,1,"AC109587.1"
9.58505509656856,-1.17960062465257,0.592568915159877,-1.99065559207456,0.0465187640105716,1,"TMF1"
7.70062503758992,0.15103935583256,0.489767975199777,0.308389611980961,0.757785885488307,1,"UBA3"
13.8064023673912,-0.647850463471186,0.486191756459955,-1.33249989302224,0.182695976591834,1,"ARL6IP5"
0.0193948201782733,-0.983192124426568,4.24155511276611,-0.231799917315087,0.816693421279674,1,"LMOD3"
82.0472097467254,-0.210924019108453,0.571572600660486,-0.369024020508887,0.712109820637798,1,"FRMD4B"
0,NA,NA,NA,NA,NA,"AC099328.2"
0,NA,NA,NA,NA,NA,"AC104445.1"
24.1927906644378,0.0397066272160369,0.296959220675685,0.133710706559946,0.893631338583366,1,"MITF"
5.37516250653805,-0.33502110080764,0.882689588394902,-0.379545771483323,0.704282621593472,1,"SAMMSON"
0.0358957089904343,-0.959048920134329,3.11425450849591,-0.307954573885331,0.758116898347518,1,"MDFIC2"
82.6083192033451,-0.0523673502768885,0.21882512355079,-0.239311416473319,0.810864113505301,1,"FOXP1"
0.0108605154526308,-1.01167156142094,4.24146347097786,-0.238519456395956,0.811478226728042,1,"FOXP1-AS1"
0.0199394515371705,-1.07913580279395,4.24175115361888,-0.25440808847857,0.799180302794381,1,"AC097634.2"
1.63359047762685,-0.0862454415820321,0.63353787696923,-0.136133047000473,0.891716102975506,1,"AC097634.3"
0,NA,NA,NA,NA,NA,"AC097634.1"
6.22225667955641,-0.252560585154184,0.455537482864183,-0.554423279432934,0.579289197868523,1,"EIF4E3"
0.664131789495339,-0.501929226107302,1.20491902373412,-0.416566770231407,0.676995319253218,1,"GPR27"
0.0189566954983293,-1.23075371213074,4.24145152922988,-0.290172763651552,0.771684071685784,1,"PROK2"
8.72230540463553,-0.850804812765091,0.860444331597891,-0.988797045341796,0.322762450161524,1,"LINC00877"
0.00434838018877796,0,4.24178820690601,0,1,1,"AC105265.3"
0,NA,NA,NA,NA,NA,"AC105265.4"
0.128638457678574,-0.827226654350955,1.68046597253772,-0.492260282486849,0.62253535377539,1,"LINC00870"
0.0244095898351073,-1.28019975187971,4.24136031190431,-0.301837065878734,0.762776273387861,1,"AC112219.2"
0,NA,NA,NA,NA,NA,"AC112219.1"
0,NA,NA,NA,NA,NA,"AC134508.1"
38.7704757994885,0.000458463252388329,0.393100683372568,0.0011662743713773,0.999069447896374,1,"RYBP"
0.0591103538204643,-1.2179507079215,3.06562683871432,-0.397292551246156,0.691151739605009,1,"AC104435.2"
5.54766457858933,-0.760170082854315,0.460274672794697,-1.65155748900697,0.0986247921716147,1,"SHQ1"
13.4997604335989,-0.401160163709419,0.446332508224861,-0.898792170225064,0.368763371400012,1,"GXYLT2"
17.8938935612438,0.0939699786408466,0.384157746965756,0.244612999173028,0.806756097910088,1,"PPP4R2"
0,NA,NA,NA,NA,NA,"EBLN2"
32.9538840453998,-0.35835185396984,0.361332427765765,-0.991751158858463,0.321318928316813,1,"PDZRN3"
0.157315486014644,-1.55058108539956,4.24053622075103,-0.365656842597359,0.714621153720804,1,"PDZRN3-AS1"
0.0112946874458294,-0.994798112206242,4.24118599051809,-0.234556587339081,0.814552907813927,1,"LINC02005"
0.00688173672524811,-1.13906776510542,4.24162901084119,-0.268544882684005,0.788279931743486,1,"LINC02047"
4.22945323924309,-0.463565926889423,0.609059996961126,-0.761117015076285,0.446587178379011,1,"CNTN3"
2.28275855040432,-0.836426452552102,0.898945276945705,-0.930453136584665,0.352136517433727,1,"LINC02018"
0,NA,NA,NA,NA,NA,"FRG2C"
0.00954715723376618,-0.967786585796261,4.24121188754527,-0.228186332458008,0.8195013862977,1,"LINC00960"
8.83434333033067,-0.038879956742556,0.384146916975701,-0.101211164334335,0.919382834372525,1,"ZNF717"
25.9573793665154,-0.676156605355875,0.586688126131696,-1.15249751143608,0.249116691777281,1,"ROBO2"
0,NA,NA,NA,NA,NA,"LINC02077"
0,NA,NA,NA,NA,NA,"AC117462.1"
0,NA,NA,NA,NA,NA,"AC108752.1"
40.3669809568178,0.082594124031834,0.38492277580137,0.214573231890167,0.83010006567636,1,"ROBO1"
0.00288008008771115,0,4.24178820756138,0,1,1,"AC068756.1"
0.00584867383996356,-1.07913301082949,4.24175115766166,-0.254407430025758,0.799180811434053,1,"LINC02050"
0.00976181681295927,-1.13906855266282,4.24162901015532,-0.268545068400762,0.788279788810892,1,"LINC02027"
0.00199449492215083,-0.983188273778624,4.24155511675532,-0.231799009258363,0.816694126598544,1,"AC099542.2"
0.0127530542221566,-0.918420072658069,4.24113324234854,-0.216550629319415,0.828558564749747,1,"AC099542.1"
13.9090108689323,-1.13485748870977,0.537257236672233,-2.11231680328601,0.0346592855526296,1,"GBE1"
0,NA,NA,NA,NA,NA,"AC017015.2"
0.0257779950723061,-1.11631589200245,4.24128718518254,-0.263202146721503,0.79239477627891,1,"AC129807.1"
0.401153893742623,-0.724453347515786,1.56588679535241,-0.462647331637243,0.643617176012878,1,"LINC02008"
0.118201738375605,-0.0816400749558387,2.48169512942441,-0.0328968993765055,0.973756805398279,1,"LINC00971"
0,NA,NA,NA,NA,NA,"LINC02025"
496.493198777337,0.231064260566498,0.392837420435317,0.588193101131883,0.55640268749312,1,"CADM2"
0.0438906704587554,-1.11970820083931,2.59839469758868,-0.43092306256567,0.666524313707425,1,"CADM2-AS2"
0.0514585899767498,-1.02523362802167,3.78125027505389,-0.27113614636552,0.786286321673103,1,"CADM2-AS1"
0,NA,NA,NA,NA,NA,"AC108733.1"
0,NA,NA,NA,NA,NA,"LINC02070"
2.02206117047826,-2.84941727943796,1.33645103241218,-2.13207757735426,0.0330004696106156,1,"VGLL3"
2.03112968269872,-0.523695101911476,0.798213077879448,-0.656084341918748,0.511769858539795,1,"AC107204.1"
7.1537435233642,0.0405212059783177,0.518521225950808,0.0781476320550124,0.937710618116022,1,"CHMP2B"
0,NA,NA,NA,NA,NA,"POU1F1"
0.0482411753460044,-1.01590512022321,4.24148700813749,-0.239516263582595,0.810705286904713,1,"AC117513.1"
0.342295145980584,-1.60939703633695,2.51417242260325,-0.640129937735347,0.522088127189486,1,"HTR1F"
9.5976451558272,0.175191236070072,0.404717623425575,0.43287276345229,0.665107207961973,1,"CGGBP1"
13.3542753291067,0.489662917105957,0.427213903974669,1.14617738924291,0.251721761491441,1,"ZNF654"
7.51418475488348,0.118361195851521,0.382020278792657,0.309829614871732,0.756690529609745,1,"C3orf38"
0.0660446835170558,-0.707709778331528,2.84944597614968,-0.248367501702146,0.803850075815838,1,"CSNKA2IP"
7.37947295100224,-1.36025932595845,0.748363559538549,-1.81764505850231,0.0691184001025509,1,"EPHA3"
5.50914365774525,-1.15582310786912,0.972390267681382,-1.18864117246373,0.234580898845945,1,"PROS1"
6.30165236397112,-0.0106672071226518,0.543182154904978,-0.0196383607714762,0.984331862256717,1,"ARL13B"
0.0449225132922355,-0.731395339501225,2.9488395857225,-0.248028188119302,0.804112597126101,1,"STX19"
0.866383743858457,-0.21003684217771,0.938904431413848,-0.223704176005887,0.822987496312364,1,"DHFR2"
3.95346897840782,-0.137959958728403,0.56791891346173,-0.24292193032888,0.808065876395783,1,"NSUN3"
0.0083054381334297,-0.8958670071407,4.24115291792612,-0.2112319514239,0.832706279571158,1,"LINC00879"
14.0732519509122,0.181045263491924,0.640418820080802,0.282698224685342,0.77740817725588,1,"MTRNR2L12"
1.87488508345572,1.13211094642445,0.685852517565302,1.65066237628363,0.0988075343609955,1,"EPHA6"
0.00482969589909151,-0.953165490654596,4.24138189669146,-0.224729937994531,0.822189373105312,1,"AC110491.1"
3.77518116019388,-0.0399625346659693,0.562883029887093,-0.0709961618028975,0.943400810221725,1,"ARL6"
0.0931523786051745,-0.91989803840608,2.16173474703521,-0.425536962695219,0.670445282347058,1,"AC110491.3"
19.6892675803106,-0.179372326186854,0.315430353872866,-0.56865905257536,0.569587541239352,1,"CRYBG3"
0.030897725687345,-0.906532044197845,4.19136454619324,-0.21628565928993,0.828765086753263,1,"AC110491.2"
2.67997482058689,-0.15211362771328,0.592460556362008,-0.256748953292908,0.797372578634938,1,"RIOX2"
0.00434838018877796,0,4.24178820690601,0,1,1,"GABRR3"
0,NA,NA,NA,NA,NA,"OR5AC2"
0,NA,NA,NA,NA,NA,"AC117460.1"
0,NA,NA,NA,NA,NA,"OR5H1"
0,NA,NA,NA,NA,NA,"OR5H14"
0,NA,NA,NA,NA,NA,"OR5H15"
0.0617365009744605,-0.831496615751486,2.21002796253608,-0.376238052118271,0.706739928621853,1,"AC117473.1"
0,NA,NA,NA,NA,NA,"OR5H6"
0,NA,NA,NA,NA,NA,"OR5H2"
0,NA,NA,NA,NA,NA,"OR5K4"
0,NA,NA,NA,NA,NA,"OR5K3"
0.0113123228840918,-1.09642189061707,4.24171541297154,-0.258485490861578,0.796032245165,1,"OR5K1"
0,NA,NA,NA,NA,NA,"OR5K2"
52.1540175742096,0.180323195716302,0.549057526395814,0.328423137917806,0.74259175080312,1,"CLDND1"
14.6001372106348,0.0865572425486832,0.500182754514651,0.17305123330906,0.862611156703269,1,"CPOX"
0,NA,NA,NA,NA,NA,"AC021660.2"
0,NA,NA,NA,NA,NA,"GPR15"
0.660667195779008,0.0554061537391399,1.15105268746706,0.0481352021001431,0.961608491491366,1,"ST3GAL6-AS1"
11.029551490303,-0.445569897116888,0.460060044771034,-0.968503790279468,0.332792826976862,1,"ST3GAL6"
8.89913748729866,-0.64989965189879,0.546664486620278,-1.18884556762916,0.234500443006649,1,"DCBLD2"
0.218663041506122,-0.354765356662595,1.56332475637469,-0.226930044583497,0.820478139234499,1,"AC091212.1"
0,NA,NA,NA,NA,NA,"LINC00973"
0.00217121923755283,-0.976674772408832,4.24153627031729,-0.230264392466405,0.81788632790305,1,"AC078828.1"
0.486330590066477,-0.497979227863547,1.48474260723136,-0.335397681347708,0.737325116790164,1,"AC107029.1"
0.0030005873023712,-1.09641959606902,4.24171541457706,-0.258484949815603,0.79603266267379,1,"AC107029.2"
12.7537756691027,-0.118689738588338,0.796199516926135,-0.149070347400562,0.881498123766587,1,"COL8A1"
0.201016458994349,-0.64848374761653,1.82779621967017,-0.35478995997352,0.722746950502965,1,"AC069222.1"
20.2349654299755,-0.0316322648054209,0.269527122883965,-0.117362083885854,0.906573129055739,1,"CMSS1"
6.31372484298977,-2.85335065113257,1.05101462945022,-2.71485341038986,0.00663051123782904,1,"FILIP1L"
7.10104379612071,-0.369315500707848,0.450221930900035,-0.820296559009359,0.412047067528122,1,"TBC1D23"
1.29870404939917,-0.542923404116444,0.685918300245532,-0.791527801375322,0.428636059360506,1,"NIT2"
3.73434358725871,-0.170369451062708,0.452135062105128,-0.37681096942465,0.706314088203472,1,"TOMM70"
0.990189113905951,-0.247100752181315,0.84209939496518,-0.293434188005244,0.769190296687687,1,"LNP1"
2.65547195657369,-2.14398403743464,1.03940538130245,-2.06270246046646,0.0391409060106328,1,"TMEM45A"
0.013800755817502,-1.03801190453868,4.24140980684573,-0.244732754392964,0.806663364755426,1,"ADGRG7"
8.70285943023347,-0.0806258017568681,0.353359413958353,-0.228169389499754,0.819514557441812,1,"TFG"
17.0165942860891,-0.331541156699915,0.58996866438754,-0.561964010485363,0.574140539974871,1,"ABI3BP"
0.418832232772494,-0.307316232453413,1.37559685796098,-0.223405738879733,0.823219738215023,1,"IMPG2"
17.1447709675215,-0.168971210503105,0.316326961969233,-0.534166324145141,0.593226465891346,1,"SENP7"
2.25884829133809,-0.0185711735739029,1.16649234227122,-0.0159205276373644,0.987297793390901,1,"TRMT10C"
9.18432269593425,0.101258564246474,0.425201521372942,0.238142525735839,0.81177055256386,1,"PCNP"
5.12826228674917,-0.474667610740472,0.626210597560124,-0.757999964532536,0.448451003965732,1,"ZBTB11"
0.103798629184231,-0.886527412324281,1.70159433184452,-0.520998099096445,0.60236809558177,1,"ZBTB11-AS1"
7.94199109616115,-0.247145100830674,0.917635571486544,-0.269328160884507,0.787677163290699,1,"RPL24"
9.14359526861003,-0.140808806148386,0.43656167743587,-0.32254046432894,0.7470432881482,1,"CEP97"
13.4741603589788,-0.0488707330819998,0.472562635851365,-0.103416413771171,0.917632485687081,1,"NXPE3"
0.0110826248823481,0,4.24178820584225,0,1,1,"AC020651.1"
17.6271626605089,-0.62364748417371,0.671432079271501,-0.92883182592402,0.352976248105776,1,"NFKBIZ"
0.00434838018877796,0,4.24178820690601,0,1,1,"LINC02085"
0,NA,NA,NA,NA,NA,"AC106712.1"
0.0430238681443908,-0.994760656930235,2.387026735414,-0.416736286264388,0.67687130991009,1,"ZPLD1"
0,NA,NA,NA,NA,NA,"AC108748.1"
81.9802443862106,0.640880726571558,0.342888279454068,1.86906571315864,0.0616136725012592,1,"ALCAM"
61.5182793544452,-1.44083946405666,0.685654952548414,-2.1014060478983,0.0356053375053173,1,"CBLB"
35.2502994527742,-0.209931526519339,0.362063028870725,-0.579820389765052,0.56203574604343,1,"LINC00882"
25.5972020007512,0.30854761350559,0.496791365740567,0.621080869724131,0.534546415508343,1,"DUBR"
3.04090204265122,-0.608483854166454,0.771302724788663,-0.788904064008302,0.430168080250171,1,"AC063944.1"
0.778140629572392,0.702262744101659,1.08778987973153,0.645586760078129,0.518547014053728,1,"AC063944.3"
0.0292955460442961,-1.34521246250286,4.24124495742096,-0.317173960949632,0.75111160680862,1,"CCDC54"
0.105533688889538,-0.711456238565325,1.84982534066164,-0.384607250709871,0.700528421330053,1,"LINC01990"
52.121777504967,0.185103605077299,0.228517173677801,0.810020542868636,0.417928369078432,1,"BBX"
0.0112301169140261,-1.13906884828684,4.24162900956502,-0.268545138134005,0.788279735142322,1,"LINC00635"
0.0463104734069247,-0.945881163999264,3.27787079425065,-0.288565725549137,0.772913727206438,1,"LINC00636"
20.2044802436412,-0.802450993243724,0.453973192268457,-1.76761757502455,0.0771248578591743,1,"CD47"
0.0030005873023712,-1.09641959606902,4.24171541457706,-0.258484949815603,0.79603266267379,1,"LINC01215"
5.12818961084976,-0.0722939177050657,0.604887119392065,-0.119516378159489,0.904866265142856,1,"IFT57"
0.210451989582193,-1.65514430635658,1.66118264396138,-0.996365036905029,0.319072814311955,1,"HHLA2"
1.29152612855367,-1.013815585085,0.947188869456522,-1.07034153142731,0.284465606719042,1,"MYH15"
0.43647794235263,-1.12818876703423,1.23121959231251,-0.916318075247027,0.359500090327755,1,"CIP2A"
12.4292584330319,-0.180058326765518,0.392405955684954,-0.458857273078901,0.646336663132472,1,"DZIP3"
0.00538144307406251,-1.12275997082779,4.24166175417009,-0.264698138583062,0.791242011559354,1,"RETNLB"
0.00288008008771115,0,4.24178820756138,0,1,1,"TRAT1"
0.0439019745014203,-1.04935752018351,2.95897366148718,-0.354635640675524,0.722862571997831,1,"GUCA1C"
0.0428816976683088,-1.20136443908749,2.91907923012461,-0.411555954593328,0.680664920773082,1,"MORC1"
0,NA,NA,NA,NA,NA,"MORC1-AS1"
0,NA,NA,NA,NA,NA,"C3orf85"
0,NA,NA,NA,NA,NA,"AC063923.2"
0,NA,NA,NA,NA,NA,"LINC00488"
0.0330398321599268,-1.0791386319509,4.24175115118701,-0.254408755602959,0.799179787456202,1,"DPPA2"
0.0321006626702242,-1.09413925694847,4.24172010851474,-0.257947066038638,0.79644776015686,1,"DPPA4"
0.023156881897038,-0.635259519189062,4.24044362670736,-0.14980968387082,0.880914768960449,1,"LINC01205"
0.109987340125268,-0.103313491990185,3.12368153408516,-0.0330742717728562,0.973615359672768,1,"AC078980.1"
0,NA,NA,NA,NA,NA,"AC117430.1"
0.0239425657825559,-0.985113301615011,4.24131616763852,-0.232265943560511,0.81633146227756,1,"AC117402.1"
2.19379646267624,-0.982189177413222,0.836715070179253,-1.17386337645718,0.240449753881156,1,"NECTIN3-AS1"
15.0133481752029,0.0592556673809676,0.349656996002161,0.169467987366114,0.86542855051836,1,"NECTIN3"
0.305173682609682,0.111474604873183,1.40817412805206,0.079162514530349,0.936903360058242,1,"CD96"
0,NA,NA,NA,NA,NA,"AC092916.1"
0,NA,NA,NA,NA,NA,"ZBED2"
0.144640241014208,-0.511612246573284,1.84062092103607,-0.277956335672476,0.781045877476002,1,"PLCXD2"
0,NA,NA,NA,NA,NA,"PLCXD2-AS1"
1.74906511249346,-3.10963556321385,1.13650617812226,-2.73613608361689,0.00621653121758624,1,"PHLDB2"
1.85707536256481,-0.294298721234074,0.772911318120798,-0.380766479069825,0.703376534697618,1,"ABHD10"
2.40840041913858,-1.65010485810362,1.06972488390774,-1.54255069030061,0.122939829919601,1,"TAGLN3"
0,NA,NA,NA,NA,NA,"TMPRSS7"
1.41144099491144,-1.11835242169563,3.90146472036597,-0.28664937449203,0.77438080472938,1,"C3orf52"
0,NA,NA,NA,NA,NA,"GCSAM"
0.0063428751109288,-0.983189279791987,4.24155511500639,-0.231799246534253,0.81669394229819,1,"AC128688.2"
0.575846529900839,-0.224271184596666,1.49195864533647,-0.150319973879764,0.880512175157945,1,"SLC9C1"
0.0289806221650511,-1.05345333599176,4.24118025915192,-0.248386833763677,0.803835119585239,1,"AC112487.1"
2.84287756384554,-0.994329961734161,0.608686947093965,-1.63356544194246,0.102350129092156,1,"CD200"
0.00217121923755283,-0.976674772408832,4.24153627031729,-0.230264392466405,0.81788632790305,1,"AC092894.1"
0.101075642013199,-1.07808562462342,1.94535097482526,-0.554185665504527,0.579451787451323,1,"BTLA"
5.22152613698493,0.0484643816648016,0.577357384693946,0.0839417368680445,0.933102755418546,1,"ATG3"
2.68490560897274,-0.430419108061488,0.652838599975682,-0.659304011860697,0.509700566707157,1,"SLC35A5"
8.03296170782776,-1.28743247775524,0.945343386340789,-1.36186754607614,0.173239689938563,1,"CCDC80"
0,NA,NA,NA,NA,NA,"LINC02042"
0,NA,NA,NA,NA,NA,"CD200R1L"
0.0877460651666905,-0.714564145561028,1.98535503522162,-0.359917562795645,0.718908782768708,1,"CD200R1"
0.0245637919412995,-1.0964240994521,4.24171540843124,-0.258486011879237,0.796031843111509,1,"AC074044.1"
1.8788274335518,0.0556959774972214,0.588743129312948,0.0946014904024741,0.924631365977214,1,"GTPBP8"
3.82203628939665,0.156689988978402,0.62071204657256,0.252435875610294,0.800704173082612,1,"NEPRO"
4.23237350256078,-0.651917383202379,0.65465761782314,-0.995814247713372,0.319340406330882,1,"AC078785.1"
0.0134543641374936,-0.78188023708836,4.24092845969269,-0.184365344645549,0.853726854738491,1,"AC078785.2"
0.00985061089538578,-0.939160861931817,4.24127025485855,-0.221433864266483,0.824754626929819,1,"LINC02044"
22.1238292992115,0.371735113186163,0.561537906921362,0.661994691015972,0.50797462411685,1,"BOC"
10.4542979622875,-0.270047268306454,0.522851951886964,-0.516488974234213,0.605512937708043,1,"CFAP44"
0.01852834300218,-0.920654550055701,4.24112869839094,-0.21707772046743,0.828147776475857,1,"CFAP44-AS1"
2.63394964668344,-0.342943118073319,0.620941677621379,-0.552295216173957,0.58074610762279,1,"SPICE1"
3.64215290589433,0.112943223280343,0.719759053802036,0.156918100138838,0.87530939472925,1,"SIDT1"
0.0015002936511856,-1.07913181625859,4.24175115878431,-0.254407148336317,0.799181029032701,1,"SIDT1-AS1"
5.43119783243284,0.0902771389403807,0.641912707132972,0.140637719018826,0.888156148897224,1,"USF3"
15.2659940983799,-0.244901660386448,0.621448031813871,-0.394082285000781,0.693520289466138,1,"NAA50"
0.00434838018877796,0,4.24178820690601,0,1,1,"AC108693.2"
8.64958608759978,-0.0565831568177592,0.462263140633318,-0.122404647578516,0.902578557955364,1,"ATP6V1A"
15.9951142200636,0.209291497678956,0.498345153117571,0.419972977302298,0.67450519457409,1,"GRAMD1C"
0.0294030726809533,-0.877120904288542,4.24102408737229,-0.206818184999274,0.836151853613017,1,"AC128687.2"
