"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DYNC1LI1","DYNC1LI1",0.0532882863597637,0.134341545339161,0.191,0.17,1
"ENSG00000266599","ENSG00000266599",0.0533290303512878,0.272189028706618,0.045,0.035,1
"CHMP2B","CHMP2B",0.0533895124136959,0.145932237801554,0.209,0.187,1
"DUT-AS1","DUT-AS1",0.0534083972386037,-0.737998436989558,0.015,0.023,1
"ENSG00000225446","ENSG00000225446",0.0534407348374822,-0.508806036279815,0.023,0.032,1
"C1QTNF6","C1QTNF6",0.0534599413333549,0.104892630004515,0.066,0.053,1
"ENSG00000259519","ENSG00000259519",0.0534757962270974,-0.555345968344634,0.012,0.018,1
"ENSG00000273011","ENSG00000273011",0.0535027098844444,0.365315949438426,0.01,0.006,1
"EXOSC6","EXOSC6",0.0535662463045532,0.190725642159203,0.141,0.122,1
"SAP130","SAP130",0.0535808631841537,-0.188735550343741,0.209,0.229,1
"ZCWPW1","ZCWPW1",0.0535812428721986,-0.242223139219326,0.137,0.154,1
"ENSG00000256982","ENSG00000256982",0.0536035667228795,0.557083805096251,0.015,0.009,1
"ENSG00000258017","ENSG00000258017",0.0536280469146349,-0.32996311041366,0.045,0.057,1
"NFIC","NFIC",0.0537608299338091,-0.125040893970339,0.481,0.487,1
"DCBLD2","DCBLD2",0.0538082944922939,0.190428010562211,0.158,0.138,1
"OBSCN","OBSCN",0.0538490079772605,0.540712704125749,0.015,0.009,1
"EIF2S1","EIF2S1",0.0538819207770968,-0.286949027763342,0.127,0.143,1
"LZTR1","LZTR1",0.0539269141353313,0.191349073152234,0.115,0.098,1
"HNRNPLL","HNRNPLL",0.053937184960712,0.149891832325605,0.157,0.138,1
"SH3BGRL3","SH3BGRL3",0.0539802212206973,0.122842029596523,0.196,0.174,1
"CBX1","CBX1",0.0540344066836249,-0.305608119135562,0.096,0.111,1
"TRMT10C","TRMT10C",0.0540683046862584,0.306432673084127,0.052,0.041,1
"EIF2AK1","EIF2AK1",0.0541027747688014,-0.332242100189645,0.174,0.189,1
"TUFT1","TUFT1",0.0541916004217747,0.248941359804302,0.022,0.015,1
"PRMT1","PRMT1",0.0541926893706507,0.198321023232185,0.152,0.133,1
"GMEB1","GMEB1",0.0542312749123373,0.328830262481891,0.103,0.088,1
"TMED3","TMED3",0.0542940379438521,0.231058769454421,0.124,0.107,1
"NBPF15","NBPF15",0.054310575981143,0.242953196973065,0.029,0.021,1
"CFAP20DC","CFAP20DC",0.0543320257048528,0.592827220638928,0.017,0.011,1
"PIGV","PIGV",0.0544859483030213,0.248966615304549,0.042,0.032,1
"TECR","TECR",0.0544902206363109,-0.205339210575976,0.45,0.462,1
"ENSG00000271904","ENSG00000271904",0.0544944835955786,-0.408507712516841,0.019,0.027,1
"SLC35F2","SLC35F2",0.0545012484039929,0.528289744242833,0.017,0.011,1
"ENSG00000253693","ENSG00000253693",0.0546323187403538,-1.53547271399717,0.01,0.016,1
"MHENCR","MHENCR",0.0546933405109442,0.369315321649538,0.072,0.06,1
"FADS2","FADS2",0.054762827137522,-0.396859156557588,0.073,0.086,1
"ENSG00000196741","ENSG00000196741",0.0548032918456839,0.435390011745366,0.018,0.012,1
"ACTR3C","ACTR3C",0.0548293371792395,1.16121945119361,0.01,0.005,1
"MRPL45P2","MRPL45P2",0.0548383538255379,0.602185643910793,0.023,0.016,1
"SEC16B","SEC16B",0.0549336136666533,0.526095314644019,0.022,0.015,1
"SEH1L","SEH1L",0.0549595405328155,-0.258654005174408,0.076,0.09,1
"CEP68","CEP68",0.054967082767419,-0.2924260222219,0.116,0.132,1
"SPAG1","SPAG1",0.0550247231958519,0.466987239994564,0.034,0.025,1
"TMEM185A","TMEM185A",0.0551262324066038,0.120441123209264,0.053,0.041,1
"PDCD4","PDCD4",0.0551999802195398,-0.170534354089977,0.26,0.279,1
"RCAN2-DT","RCAN2-DT",0.0552833194213632,0.139562198442324,0.074,0.061,1
"FCHO2","FCHO2",0.0554244856859172,-0.210004258841501,0.267,0.285,1
"SFR1","SFR1",0.055616854804944,-0.427029123898674,0.042,0.053,1
"SCRG1","SCRG1",0.0556240537979472,0.17577134526062,0.186,0.165,1
"GATD1-DT","GATD1-DT",0.0557376507006992,0.195015997460825,0.102,0.086,1
"RPUSD3","RPUSD3",0.0557550257764711,0.154583933600979,0.046,0.036,1
"LYPLA2","LYPLA2",0.055782067391826,0.367956428340962,0.037,0.028,1
"ENSG00000235010","ENSG00000235010",0.0557844866262712,-0.61789775931326,0.005,0.01,1
"BBIP1","BBIP1",0.0558712844639222,0.118906564837729,0.28,0.254,1
"FAM185A","FAM185A",0.0559489984031968,0.128322359165572,0.296,0.275,1
"LUZP1","LUZP1",0.0559672834907269,-1.21473738588078,0.009,0.014,1
"TRIM5","TRIM5",0.0560669443359792,0.55255227216727,0.01,0.005,1
"EMSY-DT","EMSY-DT",0.0560935303753792,-0.407082569666071,0.044,0.055,1
"PMFBP1","PMFBP1",0.056095085351804,0.372161413282941,0.031,0.023,1
"KCNB1","KCNB1",0.0561021013357847,0.685215536072591,0.014,0.009,1
"ICOSLG","ICOSLG",0.0561037282201333,-0.764537117726271,0.027,0.036,1
"LINC01036","LINC01036",0.056105581488412,-0.549040531556173,0.022,0.031,1
"BAD","BAD",0.0561865212085696,0.220172743190188,0.077,0.064,1
"NEK6","NEK6",0.0562612655457203,-0.774913987787582,0.009,0.015,1
"ENSG00000272455","ENSG00000272455",0.05626675167276,0.66862247028254,0.014,0.009,1
"SETD6","SETD6",0.0562811557634038,0.589793118574637,0.03,0.022,1
"DRAP1","DRAP1",0.0562956423785902,-0.163016329457895,0.126,0.143,1
"POLE2","POLE2",0.0563738536120737,-0.427019947236512,0.044,0.055,1
"ZNF442","ZNF442",0.0564571803477782,-0.926707588806536,0.006,0.011,1
"SMPD2","SMPD2",0.0564589946326137,-0.952799137671843,0.008,0.013,1
"ENSG00000260729","ENSG00000260729",0.0565709338223137,-0.185669412255836,0.296,0.313,1
"ENSG00000255672","ENSG00000255672",0.0565772391799823,0.552046696339247,0.01,0.005,1
"CTCF","CTCF",0.0565856592760301,0.123049246210276,0.23,0.205,1
"FAM186A","FAM186A",0.0566071611073407,-0.674241553092927,0.009,0.015,1
"PSTPIP2","PSTPIP2",0.0566211580490056,0.453482655386676,0.01,0.005,1
"ARMC6","ARMC6",0.0566976300261207,0.242460081823132,0.06,0.048,1
"ERICH6-AS1","ERICH6-AS1",0.056756185103255,-0.67445280867588,0.006,0.011,1
"MTA2","MTA2",0.0567812517499805,0.428427121677135,0.041,0.031,1
"MCTS1","MCTS1",0.0568034819115371,-0.288109883570074,0.122,0.138,1
"TRAM2-AS1","TRAM2-AS1",0.0569256110675746,-0.950054312850225,0.007,0.012,1
"RIOK3","RIOK3",0.056939031226036,-0.22786308512842,0.258,0.271,1
"CLASRP","CLASRP",0.0569588525230717,0.141553554075902,0.459,0.432,1
"TMEM126B","TMEM126B",0.0569701001892337,-0.313291861627222,0.085,0.1,1
"L2HGDH","L2HGDH",0.0569961915237067,-0.250449111939751,0.121,0.137,1
"NTN1","NTN1",0.0570807481500669,-0.943112393872217,0.008,0.013,1
"NBEAL2","NBEAL2",0.0571079698117182,0.448342182096098,0.014,0.009,1
"ZNF575","ZNF575",0.0571338799891683,-0.696614577172008,0.007,0.012,1
"LSM5","LSM5",0.0571349396790766,-0.600461493039159,0.046,0.057,1
"LINC01909","LINC01909",0.0571593006016477,0.505216401368793,0.024,0.017,1
"B3GAT3","B3GAT3",0.057192648042463,0.15945018259682,0.179,0.159,1
"SLC25A24","SLC25A24",0.0572031367445457,-0.364941593833691,0.051,0.063,1
"PPP6C","PPP6C",0.0572031439548453,-0.185651151294347,0.204,0.223,1
"ENSG00000234336","ENSG00000234336",0.0572808427912136,-0.876841337716485,0.019,0.027,1
"HEATR3","HEATR3",0.057331526190868,0.260612864251498,0.11,0.095,1
"EXO5","EXO5",0.0573491223253633,-0.70016178511331,0.007,0.012,1
"ATAD3B","ATAD3B",0.0573517537701131,0.229437565258818,0.086,0.072,1
"HNRNPA1L2","HNRNPA1L2",0.0573586808100956,-0.77461606374935,0.009,0.014,1
"TCAF2","TCAF2",0.0574356610277276,0.730110519389859,0.012,0.007,1
"ENSG00000277007","ENSG00000277007",0.0574994862169333,0.641123356765926,0.016,0.01,1
"LINC01239","LINC01239",0.0575263865372338,-0.635167904816065,0.008,0.014,1
"SLC10A3","SLC10A3",0.0575595973675406,-0.806150343803541,0.007,0.012,1
"SLC35F5","SLC35F5",0.057613423058084,-0.189327828586225,0.372,0.385,1
"PARP3","PARP3",0.0576268453407221,-0.75264611007878,0.008,0.014,1
"ENSG00000255775","ENSG00000255775",0.057628672007829,-0.77865242991459,0.007,0.012,1
"DRG1","DRG1",0.0576434676354497,-0.218042256926833,0.15,0.167,1
"MSANTD4","MSANTD4",0.0576466600193196,0.119894798407711,0.184,0.163,1
"DISP3","DISP3",0.0576533362799903,0.984469250170306,0.012,0.007,1
"POPDC1-AS1","POPDC1-AS1",0.0577052974364947,0.185861925102173,0.137,0.12,1
"USP24","USP24",0.0577948157646215,-0.126305268232189,0.44,0.461,1
"ALG12","ALG12",0.0578276308992731,0.20603270343383,0.063,0.051,1
"FKBP14","FKBP14",0.0578433457521771,-0.338618009897008,0.067,0.08,1
"XRCC6","XRCC6",0.0579002287748924,-0.184141586955722,0.221,0.24,1
"DCAF4","DCAF4",0.0579020880288072,0.317843691376434,0.045,0.035,1
"ILDR2","ILDR2",0.0579338316619124,-0.25313725079631,0.065,0.078,1
"FAM110B","FAM110B",0.0580387277911073,0.658313126169338,0.028,0.02,1
"ARF4","ARF4",0.0580955482846973,0.223670931260947,0.135,0.117,1
"SACM1L","SACM1L",0.0581032649239216,-0.222701778171832,0.198,0.216,1
"CHUK","CHUK",0.0583197558024055,0.196340534967949,0.123,0.106,1
"ENSG00000243155","ENSG00000243155",0.0586119595938745,0.448805698457407,0.035,0.026,1
"APIP","APIP",0.0586343027990028,-0.245236672768399,0.245,0.259,1
"ENSG00000271780","ENSG00000271780",0.0586842148600179,-0.441776034414492,0.007,0.012,1
"TRMT10B","TRMT10B",0.0587229127595945,-0.270323550291494,0.154,0.17,1
"UQCRC2","UQCRC2",0.0587362973937878,-0.217012806103395,0.233,0.25,1
"ATP6V1E2","ATP6V1E2",0.0587415290075816,-0.413458854187456,0.05,0.062,1
"ZMYND12","ZMYND12",0.0587669672553384,-0.379557866853807,0.009,0.014,1
"TTC13","TTC13",0.0587750610591596,-0.12820920586017,0.229,0.25,1
"YIPF2","YIPF2",0.0587789667138183,0.235893755832004,0.065,0.053,1
"SFI1","SFI1",0.0587854335058816,0.12150416269904,0.137,0.119,1
"KNTC1","KNTC1",0.0589647656719705,-0.567806568281656,0.029,0.038,1
"COPS7A","COPS7A",0.0589928406094972,-0.371318318376919,0.08,0.093,1
"AGBL3","AGBL3",0.0589981218327017,-0.337906508340321,0.12,0.136,1
"HSBP1L1","HSBP1L1",0.0589982106142272,-0.754933506757808,0.013,0.02,1
"NDC1","NDC1",0.058999583260463,0.159203209724728,0.12,0.103,1
"CSNK1G2","CSNK1G2",0.0590812645342353,0.200258218832651,0.119,0.102,1
"SRPK3","SRPK3",0.0591580603166414,0.3565409194225,0.07,0.058,1
"ENSG00000277199","ENSG00000277199",0.0591667225081742,-0.64777801981941,0.013,0.02,1
"CBFB","CBFB",0.0591836624964666,-0.138748742510728,0.525,0.532,1
"RNF150","RNF150",0.0592261466894103,-0.288275301374439,0.014,0.021,1
"GSKIP","GSKIP",0.0593186180192263,-0.433496879438394,0.074,0.087,1
"ENSG00000267058","ENSG00000267058",0.0595798906076148,-0.991193576526972,0.022,0.029,1
"CDH3","CDH3",0.0596636797222408,0.415099149741283,0.047,0.037,1
"ZNF480","ZNF480",0.0597507104687137,0.327455450216075,0.092,0.078,1
"SLC1A2","SLC1A2",0.0597957908110733,-0.574020470413036,0.024,0.032,1
"SLIT1","SLIT1",0.0599043968207112,0.448151447673449,0.019,0.013,1
"PFKM","PFKM",0.0600911238011614,0.636687352218605,0.014,0.009,1
"ARHGAP26","ARHGAP26",0.0603013923345682,0.282454468398207,0.088,0.075,1
"VAT1L","VAT1L",0.0603817641298447,0.532369686377675,0.025,0.018,1
"REXO2","REXO2",0.0606608737943159,0.279378900553048,0.098,0.084,1
"ENSG00000250619","ENSG00000250619",0.0607019906698638,1.01420925913796,0.012,0.007,1
"DDX50","DDX50",0.0607340777726033,-0.194333746218135,0.165,0.183,1
"SUCLG1","SUCLG1",0.0608390357330281,-0.230848760546713,0.22,0.236,1
"MSL3","MSL3",0.0608715941881915,0.221673482612232,0.051,0.04,1
"BRD8","BRD8",0.0609412825964399,0.136310189898497,0.206,0.184,1
"ST8SIA5","ST8SIA5",0.0609887254708036,0.136195574701931,0.11,0.094,1
"MIR924HG","MIR924HG",0.0610039412817358,-0.447570181210338,0.027,0.036,1
"RFFL","RFFL",0.0610417202983297,-0.200311701589124,0.282,0.301,1
"COMMD10","COMMD10",0.0610778610541069,-0.115918044158484,0.546,0.555,1
"CCNK","CCNK",0.0611365645393143,0.250283378180904,0.135,0.118,1
"TFB1M","TFB1M",0.0612275000074304,0.118751182644704,0.252,0.23,1
"STX5","STX5",0.0612918709302537,0.179145567797233,0.156,0.137,1
"ENSG00000225450","ENSG00000225450",0.0613391926128418,0.227554407890286,0.059,0.047,1
"C5orf22","C5orf22",0.0613686370551607,0.160994255144979,0.097,0.082,1
"NXT1","NXT1",0.0615073956611607,0.341554663052515,0.014,0.009,1
"CLCA4","CLCA4",0.0615726161697228,0.110755086492989,0.187,0.166,1
"ZNF577","ZNF577",0.0616780613598301,-0.224156603473339,0.311,0.325,1
"ENSG00000236498","ENSG00000236498",0.0618212758982288,0.582012682141534,0.012,0.007,1
"POFUT3","POFUT3",0.0619504983223187,-0.208630019408615,0.06,0.073,1
"HTR2C","HTR2C",0.0619912188675567,-0.546720197831352,0.012,0.018,1
"ATP10D","ATP10D",0.0620160996636789,0.168656742647383,0.144,0.126,1
"NME4","NME4",0.0620865660563539,0.477659701993347,0.021,0.014,1
"SLC2A1-DT","SLC2A1-DT",0.0622198612379794,-0.527675746278642,0.019,0.027,1
"BMAL1","BMAL1",0.0623026867068971,-0.308126703142667,0.056,0.068,1
"IFTAP","IFTAP",0.0623196548883046,0.175958478452086,0.084,0.07,1
"RUSF1","RUSF1",0.0624132788645803,0.200028367728898,0.09,0.076,1
"NR4A2","NR4A2",0.0624422890625662,-0.377163715474646,0.048,0.059,1
"RAB33A","RAB33A",0.0625719469340931,-0.359661274946973,0.09,0.103,1
"KIFBP","KIFBP",0.0626083641712219,-0.324306349752074,0.118,0.133,1
"TAF13","TAF13",0.0626250791132814,0.226101629707482,0.084,0.07,1
"THOC2","THOC2",0.0626424575459127,-0.129880170153929,0.493,0.505,1
"LTAP1","LTAP1",0.0627316407662068,0.159686140929208,0.252,0.227,1
"UBXN1","UBXN1",0.0627610483302635,-0.31468781079253,0.113,0.127,1
"ASIC3","ASIC3",0.0628224176237721,0.254378293805634,0.053,0.042,1
"THYN1","THYN1",0.0628464759994534,0.251676884415466,0.053,0.042,1
"ENSG00000222042","ENSG00000222042",0.0628982759074907,0.897318320366531,0.013,0.008,1
"FRRS1L","FRRS1L",0.0629060565967534,-0.254432656168073,0.087,0.102,1
"TFB2M","TFB2M",0.0629103136036981,0.363947429773068,0.04,0.031,1
"TTC9C","TTC9C",0.0629457273242054,0.266173655922791,0.1,0.085,1
"DMRT2","DMRT2",0.0629849705578132,-0.403006567362685,0.037,0.047,1
"NECAB3","NECAB3",0.0630407249492769,-0.612801376626957,0.018,0.025,1
"RGN","RGN",0.0631001885187182,0.151731580505229,0.092,0.078,1
"MAGOH","MAGOH",0.0631782899871913,0.143708297230468,0.09,0.076,1
"ENSG00000255639","ENSG00000255639",0.0632076566239166,0.270330631908807,0.102,0.087,1
"MIB2","MIB2",0.0632336933261289,0.150855657850351,0.113,0.097,1
"SCN3A","SCN3A",0.0633532373479059,0.652470366864742,0.013,0.008,1
"ENSG00000234418","ENSG00000234418",0.0635760652122486,-0.395548706943704,0.013,0.019,1
"NEU1","NEU1",0.0636883956080119,0.325587916364563,0.027,0.019,1
"ETHE1","ETHE1",0.0639574926045999,0.18151258057521,0.04,0.031,1
"ENSG00000261833","ENSG00000261833",0.0639799013545201,0.1214404935243,0.196,0.176,1
"GRIA3","GRIA3",0.0640029502960585,-0.201237117178147,0.307,0.327,1
"CACTIN","CACTIN",0.0640969361470439,0.311104249052819,0.044,0.035,1
"ZBTB2","ZBTB2",0.0641310742849186,0.284120408878128,0.064,0.053,1
"ATOX1","ATOX1",0.06414025014948,-0.175980571668123,0.269,0.288,1
"ENSG00000272918","ENSG00000272918",0.0642424652712576,0.182310274093122,0.048,0.037,1
"TTC23L","TTC23L",0.0642532661603088,-0.31228427185649,0.061,0.073,1
"NUDT14","NUDT14",0.064271791618239,0.417475500210327,0.04,0.031,1
"ENSG00000255339","ENSG00000255339",0.0642835937123709,-0.630852062504199,0.015,0.022,1
"POFUT4","POFUT4",0.0643106403300688,0.212444508515959,0.105,0.09,1
"NDUFS8","NDUFS8",0.0643127301835475,0.122368698300517,0.148,0.129,1
"ATOH8","ATOH8",0.0643542103785377,-0.762737571371192,0.015,0.022,1
"ARMH3","ARMH3",0.0644548591463778,-0.125794964355688,0.393,0.415,1
"CYP51A1-AS1","CYP51A1-AS1",0.0644616934001613,0.435519043720482,0.013,0.008,1
"ENSG00000242628","ENSG00000242628",0.0645497958106392,0.310846821817972,0.029,0.021,1
"NIM1K","NIM1K",0.0645941847098724,-0.195206344303839,0.111,0.127,1
"PSMB7","PSMB7",0.0646046010182371,0.132887268595436,0.269,0.245,1
"GNA11","GNA11",0.0646227387809611,-0.205426670307488,0.147,0.164,1
"TIMM22","TIMM22",0.0646482320680253,0.2750715561883,0.029,0.021,1
"ENSG00000259434","ENSG00000259434",0.0646522927301592,0.427549803971279,0.044,0.035,1
"ENSG00000259546","ENSG00000259546",0.0646855789866324,-0.138468985989447,0.167,0.186,1
"ERI1","ERI1",0.064770463180662,0.208344008729354,0.101,0.086,1
"SCAMP3","SCAMP3",0.0648062821060743,0.123374715461298,0.15,0.132,1
"TMEM259","TMEM259",0.0648118822167443,-0.150451217031513,0.322,0.339,1
"CSK","CSK",0.0648485764086745,0.223007552609973,0.056,0.045,1
"C1orf56","C1orf56",0.0648546463940212,0.165637634051045,0.092,0.077,1
"GEMIN6","GEMIN6",0.0650629783456148,0.504022184916987,0.023,0.016,1
"ZNF776","ZNF776",0.0650838971012596,0.167989876878269,0.04,0.031,1
"SLC26A9","SLC26A9",0.0651327673209664,0.194995006159957,0.033,0.025,1
"MICU2","MICU2",0.0651535754281526,-0.134937743716482,0.446,0.461,1
"SKP1","SKP1",0.0652817604551373,-0.172535332942764,0.328,0.344,1
"ENSG00000267426","ENSG00000267426",0.065370451388523,0.369567439700611,0.019,0.013,1
"EFCAB11","EFCAB11",0.0654542341342518,-0.272101135263225,0.188,0.205,1
"TK1","TK1",0.065460295693459,0.606789442176102,0.011,0.007,1
"MTMR8","MTMR8",0.0654634464149598,0.313039257871122,0.063,0.051,1
"EID1","EID1",0.0654741324535901,0.101310389328212,0.404,0.381,1
"AP1S1","AP1S1",0.0655315524037843,0.257189773593495,0.058,0.046,1
"STK11IP","STK11IP",0.0655789833701803,0.560307757622861,0.044,0.035,1
"FNDC3B","FNDC3B",0.065589435619299,0.146315990401568,0.181,0.162,1
"NT5DC2","NT5DC2",0.0656173064857024,0.365609362944493,0.017,0.011,1
"SEPTIN6","SEPTIN6",0.0656582533609735,-0.925810822914031,0.01,0.016,1
"ZNF354A","ZNF354A",0.0657083469174368,0.277458840647682,0.085,0.072,1
"RASA1","RASA1",0.0657223963206633,-0.100997174716716,0.582,0.584,1
"TCF7L2","TCF7L2",0.0657672729639222,0.150485197422923,0.273,0.251,1
"OR3A2","OR3A2",0.0657907795948391,0.60319270809052,0.022,0.015,1
"FBXO36","FBXO36",0.0659773952920778,-0.433565952737996,0.066,0.078,1
"RNASEH2C","RNASEH2C",0.0660977835706244,0.175199703735636,0.123,0.106,1
"COQ7-DT","COQ7-DT",0.0661662882494465,0.567354897233166,0.023,0.016,1
"SP110","SP110",0.0661721583404124,0.162912107315462,0.177,0.158,1
"MRPS10","MRPS10",0.0661793264236389,-0.420765430626292,0.062,0.074,1
"ATG4A","ATG4A",0.0662958493225328,-0.269011637600582,0.061,0.073,1
"TTC5","TTC5",0.0663008471193127,-0.38686823963749,0.046,0.057,1
"RBFOX2","RBFOX2",0.0663354347597298,-0.118861499977818,0.416,0.434,1
"MED1","MED1",0.0664192321536095,0.136549546926912,0.127,0.11,1
"ADPRM","ADPRM",0.0665755359815753,0.485416397080225,0.037,0.029,1
"SLC7A2","SLC7A2",0.0666614812016973,0.195263447647382,0.036,0.027,1
"PRPF6","PRPF6",0.0667059225563166,-0.17812594797991,0.207,0.225,1
"MYLIP","MYLIP",0.0667437364555576,-0.198540123448972,0.275,0.29,1
"KLHL15","KLHL15",0.0667965057608635,0.337745516015219,0.034,0.026,1
"CLINT1","CLINT1",0.0668076775829127,-0.263317750375888,0.138,0.153,1
"CNGA4","CNGA4",0.0669739742235605,-0.514017946671174,0.017,0.024,1
"NDUFAF3","NDUFAF3",0.0670602423097471,-0.228788734552563,0.146,0.163,1
"IFT70B","IFT70B",0.0671832289233852,-1.19775989118474,0.008,0.013,1
"ENSG00000248664","ENSG00000248664",0.0671927681702898,-0.780010767429148,0.009,0.015,1
"RBM15B","RBM15B",0.0671929870336041,0.342069466071615,0.047,0.037,1
"ENSG00000268163","ENSG00000268163",0.067263923290918,-0.308771820272836,0.088,0.102,1
"VESTAR","VESTAR",0.067311820749069,0.877644482046076,0.013,0.008,1
"ZNF543","ZNF543",0.0673385187789272,0.308965358671359,0.026,0.019,1
"ZC3H18","ZC3H18",0.0673736351651293,0.102933185627952,0.179,0.159,1
"TRIM27","TRIM27",0.0673960570297456,0.174430818273622,0.137,0.119,1
"LINC01572","LINC01572",0.0675424611223296,-0.265897699659381,0.221,0.237,1
"GFOD2","GFOD2",0.0675590784160935,0.440318169365211,0.049,0.039,1
"PITPNA-AS1","PITPNA-AS1",0.0675601813746372,0.354524700810462,0.033,0.025,1
"DYNLT3","DYNLT3",0.0676836111735956,0.50074117404901,0.036,0.027,1
"TOGARAM1","TOGARAM1",0.067704323239542,-0.145151380554383,0.513,0.517,1
"SDK2","SDK2",0.0677261484045347,-0.488389217608242,0.024,0.033,1
"ABHD1","ABHD1",0.0677343169302278,0.600112079774422,0.02,0.014,1
"COG2","COG2",0.0677446978425618,0.110427063498956,0.191,0.17,1
"REEP4","REEP4",0.0677899972264428,0.377761551233038,0.022,0.015,1
"FAM24B","FAM24B",0.0678375630468094,0.373937395471954,0.045,0.036,1
"PLCB4","PLCB4",0.0678676488680825,-0.658764587293535,0.009,0.015,1
"REL-DT","REL-DT",0.0679815492315741,-1.16799176444641,0.005,0.01,1
"CHADL","CHADL",0.0680368843967815,-0.118185849052015,0.434,0.451,1
"UBR4","UBR4",0.0681319352695743,0.127971931854509,0.345,0.318,1
"MTHFD1","MTHFD1",0.0681558864238913,-0.316928340387373,0.068,0.081,1
"VDAC3","VDAC3",0.0681627041538421,-0.343702036523465,0.15,0.163,1
"NAPRT","NAPRT",0.0682071297626119,-1.08101190134693,0.005,0.01,1
"NCLN","NCLN",0.0682657043916208,-0.389778633818513,0.079,0.092,1
"MYBBP1A","MYBBP1A",0.0683262707225102,-0.430033171241153,0.04,0.05,1
"TRPV3","TRPV3",0.0683382809434253,-0.205438523418725,0.038,0.049,1
"ZNF790","ZNF790",0.0683751832904853,0.159240703148531,0.134,0.117,1
"ELL","ELL",0.0684139220591204,0.250043818779504,0.069,0.057,1
"WDR53","WDR53",0.0684248849628833,0.276889590643318,0.058,0.046,1
"KLC1","KLC1",0.0684551775227242,0.100448121859931,0.378,0.349,1
"RASSF3","RASSF3",0.0685049866592967,-0.627163153942951,0.013,0.02,1
"ENSG00000267001","ENSG00000267001",0.0685481388175303,0.463824921357702,0.013,0.008,1
"ZNF571","ZNF571",0.0685827907332747,0.266216273919876,0.142,0.125,1
"NOL6","NOL6",0.0685850221510265,0.161348925130167,0.037,0.028,1
"PDK2","PDK2",0.0685939632308962,0.254323521636658,0.073,0.06,1
"GPR108","GPR108",0.0686688726689628,0.255266485647737,0.025,0.018,1
"PNKD","PNKD",0.0686721872213475,-0.204407415265019,0.173,0.189,1
"MICALL1","MICALL1",0.0687125204748634,-0.175605697795697,0.138,0.155,1
"LOC105371401","LOC105371401",0.0687737746754028,0.65126804609231,0.011,0.006,1
"LINC01852","LINC01852",0.0688307463375673,-0.713683047208238,0.009,0.014,1
"HMCN1","HMCN1",0.0688646273595223,-0.916424418628113,0.008,0.013,1
"ENSG00000272368","ENSG00000272368",0.0689264214445461,-0.225498548011878,0.242,0.259,1
"ACOT2","ACOT2",0.0689526599627971,-0.834035853371756,0.005,0.01,1
"SLC12A9-AS1","SLC12A9-AS1",0.068992867389938,-0.642043787113165,0.009,0.014,1
"UFC1","UFC1",0.0690843983609134,0.255608802857826,0.091,0.077,1
"DCAF12","DCAF12",0.0692736822549885,0.168193184671395,0.072,0.059,1
"GUCA1B","GUCA1B",0.0693349669768933,-0.321531737173897,0.047,0.058,1
"CLDN20","CLDN20",0.069381417754464,0.378812142108288,0.018,0.012,1
"HIF1AN","HIF1AN",0.0693923206074598,0.114671897046862,0.139,0.121,1
"ATP2B1-AS1","ATP2B1-AS1",0.069421857263545,-0.847775686970588,0.007,0.012,1
"WDR5B","WDR5B",0.069474239284771,0.420914614556072,0.03,0.022,1
"COQ2","COQ2",0.0695118497159464,0.425488949578398,0.027,0.02,1
"MRFAP1","MRFAP1",0.0695679569320387,-0.206895388210911,0.21,0.226,1
"MRPL34","MRPL34",0.0695790674595785,0.224499476118018,0.058,0.047,1
"NPIPA6","NPIPA6",0.0696199137902065,-0.568883027228409,0.006,0.01,1
"ZNF83","ZNF83",0.0696469665997714,-0.17509049930962,0.333,0.347,1
"SERP2","SERP2",0.0696769474416843,-0.302965774236546,0.127,0.143,1
"GLYR1","GLYR1",0.0697851420551188,0.110630083089776,0.289,0.267,1
"DPM2","DPM2",0.0697984584235685,-0.34777850559426,0.051,0.062,1
"CANX","CANX",0.0698062764568836,0.122000776739298,0.407,0.383,1
"SETD1B","SETD1B",0.0698087576053135,0.382614383556434,0.05,0.04,1
"ENSG00000266904","ENSG00000266904",0.0698168276967022,-0.79176665018942,0.007,0.012,1
"XRCC2","XRCC2",0.0699277063993461,-0.658147459013742,0.008,0.013,1
"GID4","GID4",0.0699766768270741,0.123695388223948,0.073,0.06,1
"ZNF324","ZNF324",0.0700344940672839,0.321918416001066,0.064,0.053,1
"NRG3","NRG3",0.0700850015946253,-0.369026911296324,0.067,0.08,1
"ENSG00000284946","ENSG00000284946",0.0701510640334765,0.357657223654596,0.015,0.01,1
"ADGRF3","ADGRF3",0.0701524217298759,0.146319462321859,0.04,0.031,1
"WFDC2","WFDC2",0.0702408698941964,0.436722801599766,0.015,0.01,1
"ARHGEF9","ARHGEF9",0.0703160532612516,-0.153933175014505,0.182,0.2,1
"NARS1","NARS1",0.0703204741972095,0.157059121631538,0.173,0.153,1
"DNAJC24","DNAJC24",0.0703590343127877,-0.267293850571739,0.102,0.117,1
"ST3GAL3","ST3GAL3",0.0703610779087978,-0.752691591655134,0.007,0.012,1
"ZNF48","ZNF48",0.0703947014940781,0.2835731440096,0.038,0.029,1
"PRKCSH","PRKCSH",0.0704164029848152,-0.141001146446878,0.341,0.357,1
"ENSG00000235910","ENSG00000235910",0.0704583480172334,-0.596291455888083,0.023,0.031,1
